key_mlbam,full_name,name_no_accent,birth_date,pro_played_first,fg_link,bbref_register_link
676830,Collin Kober,Collin Kober,1994-09-08,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kober-000col
677040,Scott Kobos,Scott Kobos,1997-08-03,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kobos-000sco
681943,Will Kobos,Will Kobos,1997-08-03,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kobos-000wil
667428,Grant Koch,Grant Koch,1997-02-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=koch--000gra
657649,Jared Koenig,Jared Koenig,1994-01-24,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=koenig000jar
621259,Brody Koerner,Brody Koerner,1993-10-17,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=koerne000bro
670128,Taylor Kohlwey,Taylor Kohlwey,1994-07-20,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kohlwe000tay
674987,Zach Kohn,Zach Kohn,1997-09-30,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kohn--000zac
592473,Adam Kolarek,Adam Kolarek,1989-01-14,2010,http://www.fangraphs.com/statss.aspx?playerid=10843,https://www.baseball-reference.com/register/player.fcgi?id=kolare001ada
663568,Stephen Kolek,Stephen Kolek,1997-04-18,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kolek-000ste
656627,Mark Kolozsvary,Mark Kolozsvary,1995-09-04,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kolozs000mar
688162,Brandon Komar,Brandon Komar,1999-05-08,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=komar-000bra
682007,Connor Kopach,Connor Kopach,1994-08-04,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kopach000con
656629,Michael Kopech,Michael Kopech,1996-04-30,2014,http://www.fangraphs.com/statss.aspx?playerid=17282,https://www.baseball-reference.com/register/player.fcgi?id=kopech000mic
689288,Matt Koperniak,Matt Koperniak,1998-02-08,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kopern000mat
683766,Christian Koss,Christian Koss,1998-01-27,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=koss--000chr
663804,Jackson Kowar,Jackson Kowar,1996-10-04,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kowar-000jac
518902,Pete Kozma,Pete Kozma,1988-04-11,2007,http://www.fangraphs.com/statss.aspx?playerid=2539,https://www.baseball-reference.com/register/player.fcgi?id=kozma-001pet
689274,Tyler Krabbe,Tyler Krabbe,1997-01-13,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=krabbe000tyl
596012,Kevin Kramer,Kevin Kramer,1993-10-03,2015,http://www.fangraphs.com/statss.aspx?playerid=17689,https://www.baseball-reference.com/register/player.fcgi?id=kramer000kev
668820,Max Kranick,Max Kranick,1997-07-21,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kranic000max
689242,Nick Krauth,Nick Krauth,1999-09-06,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=krauth000nic
667478,Evan Kravetz,Evan Kravetz,1996-12-19,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kravet000eva
607216,Joey Krehbiel,Joey Krehbiel,1992-12-20,2011,http://www.fangraphs.com/statss.aspx?playerid=13707,https://www.baseball-reference.com/register/player.fcgi?id=krehbi000jos
668952,Ryan Kreidler,Ryan Kreidler,1997-11-12,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kreidl000rya
665152,Dean Kremer,Dean Kremer,1996-01-07,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kremer000dea
623513,Tyler Krieger,Tyler Krieger,1994-01-16,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kriege000tyl
621139,Brooks Kriske,Brooks Kriske,1994-02-03,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kriske000bro
670219,Zac Kristofak,Zac Kristofak,1997-12-08,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kristo000zac
607249,Jason Krizan,Jason Krizan,1989-06-28,2011,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=krizan000jas
687544,Chase Krogman,Chase Krogman,2001-02-27,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=krogma000cha
571871,Ian Krol,Ian Krol,1991-05-09,2009,http://www.fangraphs.com/statss.aspx?playerid=10066,https://www.baseball-reference.com/register/player.fcgi?id=krol--001ian
640454,Matt Krook,Matt Krook,1994-10-21,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=krook-000mat
663714,Matt Kroon,Matt Kroon,1996-12-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kroon-000mat
667674,Jack Kruger,Jack Kruger,1994-10-26,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kruger000jac
677222,Austin Krzeminski,Austin Krzeminski,1996-09-30,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=krzemi000aus
627498,Ta Yuan Kuan,Ta Yuan Kuan,1983-09-09,2011,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kuan--000da-
665417,Kyle Kubat,Kyle Kubat,1992-12-04,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kubat-000kyl
641771,Chad Kuhl,Chad Kuhl,1992-09-10,2013,http://www.fangraphs.com/statss.aspx?playerid=14975,https://www.baseball-reference.com/register/player.fcgi?id=kuhl--000cha
674047,Travis Kuhn,Travis Kuhn,1998-05-20,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kuhn--000tra
683938,Yuki Kuniyoshi,Yuki Kuniyoshi,1991-09-24,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kuniyo000yuk
684158,Chun Wei Kuo,Chun Wei Kuo,1992-07-18,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kuo---001chu
596736,Fu Lin Kuo,Fu Lin Kuo,1991-01-07,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kuo---001fu-
544370,Yen Wen Kuo,Yen Wen Kuo,1988-10-25,2008,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kuo---001yen
680757,Steven Kwan,Steven Kwan,1997-09-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kwan--000ste
688984,Robert Kwiatkowski,Robert Kwiatkowski,1997-06-08,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kwiatk000rob
683894,Hwi Kwon,Hwi Kwon,2000-12-07,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000hwi
600303,Tommy La Stella,Tommy La Stella,1989-01-31,2011,http://www.fangraphs.com/statss.aspx?playerid=12371,https://www.baseball-reference.com/register/player.fcgi?id=lastel000tho
665178,Randy Labaut,Randy Labaut,1996-10-01,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=labaut000ran
676361,Jack Labosky,Jack Labosky,1996-07-19,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=labosk000jac
665780,Franklin Labour,Franklin Labour,1998-05-11,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=labour000fra
665646,Jorge Labrador,Jorge Labrador,1999-03-09,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=labrad000jor
681930,Shelby Lackey,Shelby Lackey,1997-07-08,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lackey000she
679641,Nick Lackney,Nick Lackney,1997-06-05,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lackne000nic
669370,Asa Lacy,Asa Lacy,1999-06-02,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lacy--000asa
607609,A. J. Ladwig,A. J. Ladwig,1992-12-24,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ladwig000ada
501571,Juan Lagares,Juan Lagares,1989-03-17,2006,http://www.fangraphs.com/statss.aspx?playerid=5384,https://www.baseball-reference.com/register/player.fcgi?id=lagare001jua
664279,Wagner Lagrange,Wagner Lagrange,1995-09-06,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lagran000wag
621078,Brady Lail,Brady Lail,1993-08-09,2012,http://www.fangraphs.com/statss.aspx?playerid=14707,https://www.baseball-reference.com/register/player.fcgi?id=lail--000bra
681970,Nic Laio,Nic Laio,1997-07-28,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=laio--000nic
477186,Brandon Laird,Brandon Laird,1987-09-11,2007,http://www.fangraphs.com/statss.aspx?playerid=5476,https://www.baseball-reference.com/register/player.fcgi?id=laird-001bra
664042,Travis Lakins,Travis Lakins,1994-06-29,2015,http://www.fangraphs.com/statss.aspx?playerid=18600,https://www.baseball-reference.com/register/player.fcgi?id=lakins000tra
534606,Ryan LaMarre,Ryan LaMarre,1988-11-21,2010,http://www.fangraphs.com/statss.aspx?playerid=10700,https://www.baseball-reference.com/register/player.fcgi?id=lamarr001rya
571875,Jake Lamb,Jake Lamb,1990-10-09,2012,http://www.fangraphs.com/statss.aspx?playerid=13329,https://www.baseball-reference.com/register/player.fcgi?id=lamb--002jac
669424,Jimmy Lambert,Jimmy Lambert,1994-11-18,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lamber000jim
659275,Dinelson Lamet,Dinelson Lamet,1992-07-18,2014,http://www.fangraphs.com/statss.aspx?playerid=17186,https://www.baseball-reference.com/register/player.fcgi?id=lamet-000din
541636,Reginald Lampe,Reginald Lampe,1990-03-01,2008,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lampe-001reg
670065,Trevor Lane,Trevor Lane,1994-04-26,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lane--000tre
656638,Alex Lange,Alex Lange,1995-10-02,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lange-000ale
669127,Shea Langeliers,Shea Langeliers,1997-11-18,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=langel000she
681827,Brett Langhorne,Brett Langhorne,1996-06-14,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=langho000bre
671224,Danny Lantigua,Danny Lantigua,1999-03-07,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lantig001dan
672463,Rafael Lantigua,Rafael Lantigua,1998-04-28,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lantig000raf
666659,Sauryn Lao,Sauryn Lao,1999-08-14,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lao---000sau
658677,Gilbert Lara,Gilbert Lara,1997-10-30,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lara--002gil
666463,Yeremin Lara,Yeremin Lara,1998-11-06,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lara--000yer
687366,Mac Lardner,Mac Lardner,1997-12-29,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lardne000mac
675925,Cullen Large,Cullen Large,1996-01-22,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=large-000cul
663616,Trevor Larnach,Trevor Larnach,1997-02-26,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=larnac000tre
694870,John LaRossa,John LaRossa,1995-02-24,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=laross000joh
677223,Jack Larsen,Jack Larsen,1995-01-13,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=larsen000jac
669737,Henri Lartigue,Henri Lartigue,1995-02-24,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lartig000hen
669445,Adam Laskey,Adam Laskey,1998-03-09,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=laskey000ada
686193,Justin Lasko,Justin Lasko,1997-03-16,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lasko-000jus
686747,Joe LaSorsa,Joe LaSorsa,1998-04-29,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lasors000joe
656641,Jake Latz,Jake Latz,1996-04-08,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=latz--000jak
641778,Eric Lauer,Eric Lauer,1995-06-03,2016,http://www.fangraphs.com/statss.aspx?playerid=19316,https://www.baseball-reference.com/register/player.fcgi?id=lauer-000eri
679553,Johnabiell Laureano,Johnabiell Laureano,2000-10-11,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=laurea001joh
657656,Ramon Laureano,Ramon Laureano,1994-07-15,2014,http://www.fangraphs.com/statss.aspx?playerid=17128,https://www.baseball-reference.com/register/player.fcgi?id=laurea000ram
543432,Ryan Lavarnway,Ryan Lavarnway,1987-08-07,2008,http://www.fangraphs.com/statss.aspx?playerid=8879,https://www.baseball-reference.com/register/player.fcgi?id=lavarn001rya
681526,Bryan Lavastida,Bryan Lavastida,1998-11-27,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lavast000bry
669671,Justin Lavey,Justin Lavey,1997-09-23,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lavey-000jus
680693,Grant Lavigne,Grant Lavigne,1999-08-27,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lavign000gra
664071,Connor Law,Connor Law,1994-04-27,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=law---000con
571882,Derek Law,Derek Law,1990-09-14,2011,http://www.fangraphs.com/statss.aspx?playerid=13133,https://www.baseball-reference.com/register/player.fcgi?id=law---001der
664875,Justin Lawrence,Justin Lawrence,1994-11-25,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lawren000jus
669946,Brandon Lawson,Brandon Lawson,1994-12-13,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lawson002bra
668793,Garrett Lawson,Garrett Lawson,1998-07-02,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lawson000gar
663379,Graham Lawson,Graham Lawson,1996-06-07,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lawson000gra
667454,Tanner Lawson,Tanner Lawson,1996-10-25,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=lawson000tan
676075,Abdiel Layer,Abdiel Layer,1998-08-09,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=layer-000abd
681517,Kyle Leahy,Kyle Leahy,1997-06-04,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=leahy-000kyl
687578,David Leal,David Leal,1997-04-22,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=leal--000dav
684708,Lázaro Leal,Lazaro Leal,1997-01-30,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=leal--000laz
669468,Aaron Leasher,Aaron Leasher,1996-04-28,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=leashe000aar
